Date,Open,High,Low,Close,Adj Close,Volume
2012-10-05,273.566010,279.502014,217.121002,277.572998,274.379028,17278699
2012-10-08,278.463013,280.688995,268.123993,269.558990,266.457214,7672267
2012-10-09,272.279999,275.296997,263.276001,266.838013,263.767578,7948882
2012-10-10,264.265991,270.102997,263.770996,264.612000,261.567139,7446704
2012-10-11,265.848999,271.983002,262.385986,270.894012,267.776855,7936504
2012-10-12,270.894012,271.438995,267.036011,268.371002,265.282898,7601135
2012-10-15,267.778015,268.371002,263.375000,266.540985,263.473907,4803032
2012-10-16,262.187988,263.127991,258.428009,259.515991,256.529785,9626107
2012-10-17,262.187988,264.859009,258.230011,262.088989,259.073181,7653892
2012-10-18,263.177002,268.915985,263.177002,267.381989,264.305237,6699061
2012-10-19,267.135010,270.498993,263.721008,266.144989,263.082489,3971067
2012-10-22,264.661011,265.848999,261.791992,264.216003,261.175690,4518858
2012-10-23,263.177002,264.315002,260.308014,261.791992,258.779602,3154106
2012-10-25,261.791992,262.731995,257.488007,258.477997,255.503723,7612764
2012-10-29,259.319000,261.545013,251.501999,254.024994,251.101959,4740882
2012-10-30,254.421005,255.014999,242.399994,245.022003,242.202560,9663502
2012-10-31,245.367996,252.591003,245.121002,252.046997,249.146713,9220851
2012-11-01,254.272995,266.688995,254.272995,264.612000,261.567139,10581994
2012-11-02,269.113007,269.113007,262.286987,267.183990,264.109558,11189638
2012-11-05,267.135010,271.785004,263.721008,266.937012,263.865417,7893034
2012-11-06,266.144989,269.558990,262.286987,264.117004,261.077820,9670450
2012-11-07,263.968994,270.449005,263.721008,266.492004,263.425507,9780477
2012-11-08,264.661011,282.470001,262.484985,280.937012,277.704346,24674466
2012-11-09,280.985992,281.579987,276.138000,277.622009,274.427460,7264686
2012-11-11,null,null,null,null,null,null
2012-11-12,275.989990,280.886993,275.148987,277.770996,274.574738,7007130
2012-11-15,270.102997,271.884003,266.937012,269.360992,266.261475,13209072
2012-11-16,270.102997,271.389008,260.209015,262.187988,259.171051,7400661
2012-11-19,262.434998,264.315002,259.220001,261.296997,258.290253,6687932
2012-11-20,265.204987,267.480988,258.923004,263.276001,260.246521,6937720
2012-11-21,264.067993,265.156006,261.197998,262.682007,259.659332,5341383
2012-11-22,261.446014,265.552002,254.667999,256.003998,253.058182,7592394
2012-11-23,253.283005,259.071014,253.283005,257.735992,254.770248,8584881
2012-11-26,259.220001,264.364014,258.971985,260.407013,257.410553,7711505
2012-11-27,261.545013,265.057007,260.950989,263.820007,260.784271,8565140
2012-11-29,265.156006,276.731995,264.760010,275.494995,272.324921,20224810
2012-11-30,275.049988,280.985992,269.063995,270.548004,267.434845,71756552
2012-12-03,270.102997,273.863007,268.222992,269.212006,266.114197,9740016
2012-12-04,270.350006,272.476990,266.441986,268.667999,265.576508,6787421
2012-12-05,269.212006,276.039001,269.212006,272.032013,268.901764,10690761
2012-12-06,274.356995,278.958008,270.944000,277.869995,274.672577,10675043
2012-12-07,278.315002,284.449005,276.088989,278.907990,275.698608,12945998
2012-12-10,280.342987,283.113007,275.049988,276.979004,273.791840,9616075
2012-12-11,278.165985,279.847992,270.300995,275.148987,271.982880,9112658
2012-12-12,276.039001,277.770996,271.983002,273.566010,270.418091,7716295
2012-12-13,279.204987,287.269012,278.364014,284.845001,281.567322,19676825
2012-12-14,284.449005,291.078003,281.628998,289.000000,285.674500,12382276
2012-12-17,289.791992,292.661011,288.010986,290.929993,287.582275,8384957
2012-12-18,293.649994,297.261993,290.880005,295.183990,291.787354,14616479
2012-12-19,296.816010,305.325012,296.321991,304.484009,300.980347,11758081
2012-12-20,304.533997,305.919006,299.290009,301.664001,298.192780,8167302
2012-12-21,297.360992,299.933014,294.441986,296.222992,292.814392,5492708
2012-12-24,298.200989,307.105988,293.946991,303.692993,300.198425,9931563
2012-12-26,302.158997,305.177002,300.527008,302.851990,299.367096,4879983
2012-12-27,303.742004,310.667999,301.713989,305.919006,302.398834,13238093
2012-12-28,307.403015,309.084991,304.928986,306.760010,303.230164,7661891
2012-12-31,306.216003,310.470001,306.216003,309.332001,305.772552,3575899
2013-01-01,312.647003,314.921997,311.161987,313.389008,309.782898,3980484
2013-01-02,315.119995,317.544006,312.894012,314.625000,311.004669,6929285
2013-01-03,316.604004,318.335999,313.783997,314.723999,311.102509,6165017
2013-01-04,315.119995,315.119995,309.876007,312.053009,308.462219,8965650
2013-01-07,314.427002,315.218994,309.282990,309.925995,306.359711,4943021
2013-01-08,310.667999,312.993011,309.826996,310.816010,307.239502,7304340
2013-01-09,315.614990,326.843994,315.565002,323.876007,320.149200,16678960
2013-01-10,327.981995,333.819000,327.140991,330.158997,326.359924,12753232
2013-01-11,331.296997,332.583008,323.332001,326.894012,323.132507,7367759
2013-01-14,327.734985,329.416992,323.381012,324.221985,320.491211,7210052
2013-01-15,326.398987,330.109009,324.420013,328.032013,324.257385,6790183
2013-01-16,326.002991,326.398987,315.119995,316.653992,313.010284,12745712
2013-01-17,320.661011,327.734985,320.661011,325.459015,321.714020,10058966
2013-01-18,326.596985,328.872986,322.540009,325.062988,321.322540,5015295
2013-01-21,325.608002,326.497986,318.829987,319.820007,316.139893,3909899
2013-01-22,320.016998,321.105988,311.954010,315.169006,311.542419,6102524
2013-01-23,313.635986,315.317993,306.808990,309.727997,306.164001,7285144
2013-01-24,283.657990,292.859009,278.808990,290.335999,286.995117,36895208
2013-01-25,291.769989,301.664001,287.071014,297.806000,294.379181,15546885
2013-01-28,297.806000,306.907990,297.162994,305.276001,301.763214,10711327
2013-01-29,302.752991,312.548004,299.785004,301.020996,297.557190,13434477
2013-01-30,299.882996,300.773987,294.985992,296.024994,292.618683,8020234
2013-01-31,294.194000,296.618011,291.868988,294.838013,291.445343,7071041
2013-02-01,294.640015,297.311005,265.403015,278.661011,275.454468,17259036
2013-02-04,289.940002,293.748993,286.329010,288.901001,285.576630,11186459
2013-02-05,285.933014,288.257996,281.976013,284.152008,280.882294,6279891
2013-02-06,286.725006,287.170013,281.036011,283.162994,279.904663,6908199
2013-02-07,282.371002,287.713989,282.272003,285.536987,282.251343,5762713
2013-02-08,288.901001,292.066986,281.678986,282.371002,279.121796,10002314
2013-02-11,286.921997,289.197998,285.437988,287.812988,284.501129,5212706
2013-02-12,291.127014,296.667999,288.356995,295.381989,291.983063,6687500
2013-02-13,305.769989,308.688995,299.882996,301.466003,297.997040,9919800
2013-02-14,301.763000,302.752991,291.622009,294.045990,290.662445,7547699
2013-02-15,284.993011,302.653992,284.944000,301.218994,297.752930,12615814
2013-02-18,301.416992,304.928986,298.398987,302.554993,299.073547,8381949
2013-02-19,302.257996,305.226013,300.032013,303.494995,300.002716,5444056
2013-02-20,303.989014,305.967987,298.299988,300.723999,297.263611,7103039
2013-02-21,297.904999,298.497986,292.165985,294.391998,291.004456,7695041
2013-02-22,291.820007,294.391998,286.773987,289.791992,286.457397,8354663
2013-02-25,293.649994,298.053009,291.967987,295.975006,292.569244,5979261
2013-02-26,291.671997,292.760010,282.569000,286.329010,283.034271,9178538
2013-02-27,286.971985,287.763000,278.562012,283.212006,279.953125,8834384
2013-02-28,290.138000,290.138000,277.572998,284.497986,281.224304,14609922
2013-03-01,287.911987,290.088989,278.710999,285.338989,282.055634,15816820
2013-03-04,285.933014,289.346008,282.717987,286.674988,283.376251,9775545
2013-03-05,287.467010,299.191010,287.467010,297.311005,293.889893,13305765
2013-03-06,299.882996,308.144989,299.437988,306.117004,302.594543,14142959
2013-03-07,303.742004,304.829987,299.338989,302.653992,299.171417,9946359
2013-03-08,302.653992,304.632996,297.459015,300.575989,297.117310,7530733
2013-03-11,301.170013,303.643005,296.915009,298.350006,294.916901,5816185
2013-03-12,303.049011,304.682007,298.299988,301.466003,297.997040,7992772
2013-03-13,302.752991,302.901001,293.847992,297.806000,294.379181,9409055
2013-03-14,295.826996,299.488007,289.890991,297.806000,294.379181,8530551
2013-03-15,297.756012,298.053009,286.921997,288.010986,284.696899,9581779
2013-03-18,286.824005,286.921997,282.074005,283.806000,280.540283,5963578
2013-03-19,285.042999,286.872986,275.395996,278.612000,275.406036,9587224
2013-03-20,278.612000,283.707001,273.566010,282.618988,279.366913,9664586
2013-03-21,281.135010,281.183990,266.787994,270.696991,267.582123,11868436
2013-03-22,271.983002,275.346985,262.286987,267.480988,264.403107,12958381
2013-03-25,270.548004,272.872986,265.997009,267.877014,264.794586,8422537
2013-03-26,268.618988,274.950989,263.523010,272.872986,269.733063,9475104
2013-03-28,269.608002,270.102997,263.968994,266.294006,263.229797,14679776
2013-04-01,264.117004,264.612000,259.319000,262.682007,259.659332,5474334
2013-04-02,259.812988,265.898010,255.806000,264.364014,261.321991,10570395
2013-04-03,263.226990,264.166992,252.985992,254.470993,251.542831,13154097
2013-04-04,253.332993,260.653992,251.750000,254.964996,252.031158,9469654
2013-04-05,254.817001,258.626007,249.128006,252.492004,249.586609,8796642
2013-04-08,255.113998,258.032013,250.513000,253.975998,251.053528,4790263
2013-04-09,256.251007,262.731995,256.251007,260.061005,257.068512,14757966
2013-04-10,261.197998,266.144989,254.964996,265.156006,262.104919,7410152
2013-04-11,275.049988,278.414001,272.527008,275.197998,272.031311,14232233
2013-04-12,271.834015,277.375000,269.311005,272.230011,269.097504,5438703
2013-04-15,267.529999,269.410004,261.296997,266.144989,263.082489,7842745
2013-04-16,262.187988,269.558990,260.010986,268.075012,264.990295,6584166
2013-04-17,271.141998,272.131012,266.045990,268.321991,265.234436,9809091
2013-04-18,265.453003,281.381989,264.661011,279.453003,276.237366,10865859
2013-04-22,280.243988,284.497986,278.760010,282.222992,278.975494,6589410
2013-04-23,281.183990,281.480988,274.059998,278.513000,275.308167,4353427
2013-04-25,282.470001,292.907990,281.727997,290.187012,286.847870,9855500
2013-04-26,290.880005,294.838013,287.119995,293.156006,289.782684,8141858
2013-04-29,291.523010,295.579987,288.950989,293.006989,289.635376,5102563
2013-04-30,293.057007,297.806000,288.010986,296.816010,293.400574,8048396
2013-05-02,292.562012,297.608002,288.950989,294.194000,290.808746,9283384
2013-05-03,290.830994,291.226013,281.529999,282.569000,279.317535,8493169
2013-05-06,281.976013,290.237000,279.847992,287.960999,284.647461,7899580
2013-05-07,289.445007,297.509003,289.445007,295.233002,291.835785,5538329
2013-05-08,296.717010,302.505005,295.431000,297.063995,293.645721,6528547
2013-05-09,297.806000,300.527008,291.967987,296.915009,293.498444,5637191
2013-05-10,296.915009,306.709991,296.074005,305.769989,302.251556,7473050
2013-05-13,302.406006,306.511993,292.760010,294.292999,290.906586,3826127
2013-05-14,294.640015,300.625000,292.265015,297.113007,293.694153,6771202
2013-05-15,299.239990,308.640015,298.894012,305.571991,302.055817,8505170
2013-05-16,303.742004,306.165985,299.092010,300.428009,296.971039,5241812
2013-05-17,298.053009,305.127014,297.608002,300.131012,296.677429,7050707
2013-05-20,302.356995,312.843994,296.816010,298.845001,295.406250,9370712
2013-05-21,298.299988,299.882996,288.901001,289.841003,286.505859,7548763
2013-05-22,292.958008,294.985992,285.933014,288.059998,284.745331,6000824
2013-05-23,284.251007,290.484009,282.222992,287.960999,284.647461,8006116
2013-05-24,289.395996,293.006989,279.847992,285.042999,281.763062,9198727
2013-05-27,283.558990,292.760010,282.123993,291.375000,288.022186,5573830
2013-05-28,290.880005,295.431000,287.515991,292.661011,289.293396,7200695
2013-05-29,295.826996,302.109985,292.414001,300.575989,297.117310,10779034
2013-05-30,311.657013,315.713989,307.502014,313.684998,310.075470,15049731
2013-05-31,312.894012,316.109009,308.787994,309.975006,306.408173,6906041
2013-06-03,306.463013,312.449005,304.138000,310.717010,307.141632,8077455
2013-06-04,306.709991,314.427002,299.734985,302.851990,299.367096,7869007
2013-06-05,301.317993,306.709991,300.476990,304.039001,300.540497,5727698
2013-06-06,300.773987,306.412994,300.773987,303.445007,299.953278,5575044
2013-06-07,302.257996,306.610992,294.838013,298.696014,295.258972,5902315
2013-06-10,298.350006,300.575989,289.296997,292.907990,289.537537,6544044
2013-06-11,293.255005,294.391998,285.686005,290.039001,286.701569,9852423
2013-06-12,287.911987,293.352997,286.921997,290.434998,287.092987,6532087
2013-06-13,287.317993,287.317993,277.127991,279.946991,276.725677,7930995
2013-06-14,285.933014,295.233002,284.350006,293.649994,290.270996,7692355
2013-06-17,293.649994,297.410004,285.488007,296.272003,292.862823,7282859
2013-06-18,294.838013,296.321991,289.890991,294.441986,291.053864,8346448
2013-06-19,291.868988,292.610992,287.665009,289.000000,285.674500,4863850
2013-06-20,284.053009,289.148987,280.342987,285.686005,282.398621,13570927
2013-06-21,281.976013,286.179993,279.156006,284.003998,280.735992,8484907
2013-06-24,281.976013,284.596985,277.523010,280.886993,277.654877,9803184
2013-06-25,280.243988,281.727997,269.212006,278.463013,275.258759,12782945
2013-06-26,278.018005,279.748993,266.294006,269.756989,266.652924,10490521
2013-06-27,271.635986,274.506012,260.308014,267.432007,264.354706,21327052
2013-06-28,272.279999,279.006989,272.279999,278.315002,275.112457,8200858
2013-07-01,275.049988,287.960999,274.059998,286.725006,283.425720,7853378
2013-07-02,283.954010,285.191010,279.006989,283.410004,280.148834,6371655
2013-07-03,279.156006,286.278992,274.802002,281.183990,277.948425,10618339
2013-07-04,282.964996,290.632996,279.255005,289.197998,285.870209,7101124
2013-07-05,292.859009,295.134003,289.989990,293.057007,289.684845,6451932
2013-07-08,285.834015,286.428009,279.303986,284.746002,281.469482,7421045
2013-07-09,285.437988,287.368011,281.628998,286.032013,282.740662,7151284
2013-07-10,284.647003,285.437988,277.820007,281.036011,277.802155,9992393
2013-07-11,284.647003,288.505005,279.748993,281.877014,278.633484,5973509
2013-07-12,282.173004,291.177002,282.074005,289.395996,286.065948,8685593
2013-07-15,287.713989,288.703003,283.014008,285.389008,282.105072,5369818
2013-07-16,280.985992,289.247986,278.710999,288.455994,285.136780,7012019
2013-07-17,287.566010,287.960999,279.303986,282.222992,278.975494,5431074
2013-07-18,281.579987,285.042999,277.770996,283.855011,280.588715,5264223
2013-07-19,283.954010,294.441986,283.954010,291.523010,288.168518,6314977
2013-07-22,290.880005,297.608002,290.187012,294.688995,291.298035,5387381
2013-07-23,295.035004,298.299988,291.127014,295.628998,292.227234,7396291
2013-07-24,294.838013,297.756012,291.572998,294.144989,290.760284,4847043
2013-07-25,294.838013,300.032013,291.572998,296.717010,293.302734,8189806
2013-07-26,297.806000,298.449005,284.251007,286.872986,283.571991,4301036
2013-07-29,284.944000,293.847992,284.944000,292.610992,289.243927,4637896
2013-07-30,292.808990,294.490997,279.303986,281.877014,280.551056,6450196
2013-07-31,279.502014,289.395996,275.049988,287.416992,286.064972,6140049
2013-08-01,288.407013,290.583008,281.183990,285.884003,284.539185,4108886
2013-08-02,284.746002,288.802002,279.255005,287.368011,286.016205,5585970
2013-08-05,287.170013,298.795013,276.237000,281.727997,280.402740,6432230
2013-08-06,281.431000,285.834015,277.424011,284.497986,283.159698,8021889
2013-08-07,281.084991,283.707001,268.915985,275.940002,274.641968,19514500
2013-08-08,282.470001,290.187012,272.377991,275.841003,274.543457,16320666
2013-08-12,279.006989,282.371002,275.296997,278.315002,277.005798,6924266
2013-08-13,277.919006,290.880005,273.121002,287.763000,286.409363,12221945
2013-08-14,295.084991,320.957001,295.035004,315.713989,314.228851,22815260
2013-08-16,314.131012,319.967987,308.045990,310.618011,309.156830,15776944
2013-08-19,303.940002,305.472992,294.243988,298.497986,297.093842,9729411
2013-08-20,293.847992,295.233002,282.569000,284.894012,283.553864,11309909
2013-08-21,287.713989,291.473999,275.593994,280.342987,279.024231,6701845
2013-08-22,280.985992,291.769989,280.985992,288.851990,287.493225,10558499
2013-08-23,291.868988,301.368011,290.979004,297.756012,296.355347,10360596
2013-08-26,298.299988,301.071014,290.385010,294.937012,293.549591,5473629
2013-08-27,291.868988,292.364014,284.696014,286.971985,285.622070,6685315
2013-08-28,286.971985,296.321991,283.261993,294.787994,293.401276,10516418
2013-08-29,296.321991,305.721008,292.165985,302.752991,301.328827,10606219
2013-08-30,304.781006,305.424011,290.385010,296.074005,294.681244,6446936
2013-09-02,292.859009,298.795013,288.950989,296.519989,295.125122,6626720
2013-09-03,298.795013,308.045990,292.513000,294.194000,292.810089,8253806
2013-09-04,299.191010,310.420013,297.063995,308.391998,306.941315,7834512
2013-09-05,312.696014,320.907990,311.311005,314.723999,313.243530,8818699
2013-09-06,314.921997,316.604004,308.886993,314.427002,312.947937,5228061
2013-09-10,316.703003,349.600006,316.703003,345.890015,344.262909,19224771
2013-09-11,344.802002,346.829987,332.631989,336.837006,335.252502,9215459
2013-09-12,338.272003,338.371002,326.002991,329.911011,328.359070,6661518
2013-09-13,328.476990,334.709991,326.596985,330.505005,328.950317,5971621
2013-09-16,335.402008,337.183014,321.403015,327.834015,326.291870,5795207
2013-09-17,325.509003,334.066986,324.766998,331.493988,329.934601,4927964
2013-09-18,337.381012,337.381012,329.416992,333.274994,331.707245,6614676
2013-09-19,341.140991,347.819000,337.777008,345.445007,343.820007,9417331
2013-09-20,341.239990,351.084015,328.872986,334.759003,333.184265,11725374
2013-09-23,334.066986,337.727997,327.585999,330.307007,328.753235,3980816
2013-09-24,330.950012,338.618011,330.604004,333.523010,331.954102,8949693
2013-09-25,335.501007,343.763000,335.501007,340.447998,338.846497,9778598
2013-09-26,338.666992,343.614014,337.381012,339.903992,338.305054,4884351
2013-09-27,339.359985,342.526001,334.759003,336.490997,334.908112,3361138
2013-09-30,334.511993,335.897003,326.497986,328.971008,327.423523,3529492
2013-10-01,329.367004,336.194000,326.795013,332.088013,330.525879,5084572
2013-10-03,332.136993,344.653015,330.553986,342.278992,340.668884,8317379
2013-10-04,341.338989,360.928986,340.744995,346.334991,344.705811,12392631
2013-10-07,346.286011,349.056000,339.855011,344.208008,342.588867,5579954
2013-10-08,348.462006,355.585999,346.088013,346.829987,345.198486,7376181
2013-10-09,347.076996,352.567993,346.286011,350.441010,348.792511,8902894
2013-10-10,350.243011,369.882996,348.363007,367.705994,365.976288,12500036
2013-10-11,371.019989,385.464996,364.639008,381.210999,379.417786,18217505
2013-10-14,382.002991,389.126007,381.606995,386.306000,384.488800,7250344
2013-10-15,386.701996,388.829010,378.243011,384.722992,382.913239,8382534
2013-10-17,381.359985,381.359985,366.666992,369.437012,367.699158,10044506
2013-10-18,372.553986,377.747986,370.526001,375.621002,373.854065,7006105
2013-10-21,375.967010,387.345001,374.631989,376.016998,374.248199,6983295
2013-10-22,376.363007,381.013000,372.109009,375.967010,374.198456,5220688
2013-10-23,377.105011,378.291992,364.194000,370.674011,368.930359,6433606
2013-10-24,373.097992,380.617004,370.427002,375.274994,373.509674,7415137
2013-10-25,374.088013,375.373993,368.645996,372.256989,370.505859,2997007
2013-10-28,373.148010,377.747986,370.130005,373.592987,371.835571,3457771
2013-10-29,373.691986,380.122986,371.019989,377.600006,375.823730,5728430
2013-10-30,378.936005,380.072998,373.196991,375.571991,373.805267,5382081
2013-10-31,375.967010,382.299011,375.175995,377.105011,375.331085,9207354
2013-11-01,379.924988,384.872009,379.132996,380.519012,378.729034,4537774
2013-11-05,382.893005,396.695007,382.893005,391.105011,389.265228,9161527
2013-11-06,393.084015,396.546997,385.860992,386.899994,385.080017,6589128
2013-11-07,386.752014,390.709015,373.345001,376.115997,374.346741,5746480
2013-11-08,374.779999,386.851013,367.309998,380.072998,378.285126,12795552
2013-11-11,375.967010,381.903992,370.526001,373.097992,371.342926,10867678
2013-11-12,373.790985,375.324005,354.299988,356.179993,354.504486,8371308
2013-11-13,358.157990,365.528992,358.157990,362.313995,360.609650,7569112
2013-11-14,368.151001,384.130005,368.151001,382.942993,381.141602,12412670
2013-11-18,383.881989,389.819000,377.996002,388.087006,386.261444,11666439
2013-11-19,390.808014,391.549988,382.992004,387.196991,385.375610,4708349
2013-11-20,384.674011,388.235992,380.321014,381.903992,380.107513,4937027
2013-11-21,379.330994,382.398010,377.303009,379.084015,377.300781,3671278
2013-11-22,380.666992,380.666992,368.052002,370.178986,368.437622,6255613
2013-11-25,373.196991,382.992004,373.196991,382.052002,380.254822,3853065
2013-11-26,383.536011,387.246002,375.027008,386.109009,384.292725,5239356
2013-11-27,389.324005,395.656006,388.433990,394.963989,393.106049,6778369
2013-11-28,398.821991,400.752014,390.411987,393.677002,391.825134,9209776
2013-11-29,394.765991,397.585999,391.105011,394.468994,392.613403,4868508
2013-12-02,393.776001,399.563995,391.897003,395.656006,393.794830,7712473
2013-12-03,396.744995,399.415985,391.006012,394.815002,392.957764,7643867
2013-12-04,393.084015,396.546997,386.454987,388.483002,386.655579,4973951
2013-12-05,396.250000,396.744995,384.079987,386.157990,384.341461,5074094
2013-12-06,382.893005,390.411987,381.854004,386.752014,384.932739,4703974
2013-12-09,398.229004,398.328003,385.367004,389.274994,387.443817,7931898
2013-12-10,390.609985,392.192993,385.217987,386.553986,384.735626,7677943
2013-12-11,381.112000,382.645996,372.109009,373.790985,372.032654,8412969
2013-12-12,370.130005,370.130005,355.190002,356.625000,354.947418,15588961
2013-12-13,360.235992,367.953003,359.544006,366.420013,364.696350,8694409
2013-12-16,364.095001,367.161987,361.967987,364.144012,362.431061,4804778
2013-12-17,367.755005,370.971008,360.779999,362.957001,361.249634,7048915
2013-12-18,363.105011,366.914001,358.653015,364.588989,362.873932,8827030
2013-12-19,368.052002,369.041992,360.187012,365.627991,363.908081,7497623
2013-12-20,363.402008,372.505005,363.402008,369.734009,367.994751,5363939
2013-12-23,369.833008,374.433990,369.140991,371.664001,369.915680,3263969
2013-12-24,371.713013,372.010010,367.558014,368.695007,366.960632,2297787
2013-12-26,369.041992,372.553986,364.095001,366.321014,364.597809,5597813
2013-12-27,367.161987,370.427002,364.984985,367.953003,366.222137,3337688
2013-12-30,370.178986,374.088013,368.398987,370.822998,369.078644,3732808
2013-12-31,370.130005,374.088013,370.130005,372.406006,370.654175,4388182
2014-01-01,373.542999,374.779999,370.080994,370.971008,369.225952,1364747
2014-01-02,370.971008,372.208008,365.282013,368.398987,366.666016,3015089
2014-01-03,364.095001,364.095001,356.179993,358.851013,357.162964,5004049
2014-01-06,363.600006,366.567993,360.334991,363.056000,361.348175,5490077
2014-01-07,363.105011,366.072998,359.890015,361.225006,359.525787,4020899
2014-01-08,361.225006,367.657013,360.681000,366.321014,364.597809,5455728
2014-01-09,368.250000,368.447998,361.127014,364.045013,362.332520,3603790
2014-01-10,366.072998,366.666992,361.621002,363.105011,361.396942,3100755
2014-01-13,368.695007,375.423004,367.804993,372.157990,370.407318,6706639
2014-01-14,371.118988,371.515015,364.194000,367.854004,366.123596,3272370
2014-01-15,370.031006,374.136993,368.744995,373.295990,371.539978,4846708
2014-01-16,374.977997,374.977997,362.907013,365.825989,364.105133,7788351
2014-01-17,363.600006,369.932007,363.154999,365.777008,364.056396,5000974
2014-01-20,367.112000,372.752014,366.567993,370.921997,369.177185,3246922
2014-01-21,371.019989,383.684998,368.250000,380.716003,378.925079,5781491
2014-01-22,377.402008,383.388000,376.016998,382.002991,380.206024,5654756
2014-01-23,381.161987,384.872009,376.660004,379.528992,377.743683,3790225
2014-01-24,374.977997,377.996002,364.885986,366.468994,364.745087,3620342
2014-01-27,359.148010,359.148010,341.882996,344.553986,342.933197,9238425
2014-01-28,341.833008,355.585999,341.833008,352.468994,350.810944,6612172
2014-01-29,356.278992,358.703003,346.829987,348.016998,346.379913,3287502
2014-01-30,345.592987,363.600006,345.295990,357.911011,356.227386,9116541
2014-01-31,354.596985,354.596985,343.317993,345.841003,344.214142,6933187
2014-02-03,343.317993,346.037994,332.039001,332.829987,331.264343,5637192
2014-02-04,328.575989,343.020996,328.575989,342.179993,340.570343,11461601
2014-02-05,339.359985,354.696014,335.946991,351.332001,349.679321,9438000
2014-02-06,349.303009,356.427002,345.295990,353.855011,352.190460,8085726
2014-02-07,356.179993,359.148010,352.321014,356.377991,354.701569,5491087
2014-02-10,361.127014,363.501007,354.200989,360.187012,358.492676,6579782
2014-02-11,377.006012,378.639008,366.717010,370.526001,368.783020,15829803
2014-02-12,372.010010,378.936005,371.169006,372.653015,370.900055,7803372
2014-02-13,375.967010,379.381012,370.723999,371.959991,370.210266,6825757
2014-02-14,376.165009,385.860992,376.165009,384.674011,382.864502,6760699
2014-02-17,387.889008,391.252991,380.171997,382.497009,380.697723,8642839
2014-02-18,383.833008,390.066010,381.210999,387.246002,385.424377,6076398
2014-02-19,387.839996,388.829010,383.783997,387.345001,385.522919,3946755
2014-02-20,387.345001,390.808014,385.268005,387.691986,385.868256,6735367
2014-02-21,390.808014,393.578003,388.681000,391.994995,390.151031,6397085
2014-02-24,392.835999,396.596008,390.016998,392.342010,390.496429,5249755
2014-02-25,394.765991,395.458008,389.373993,394.270996,392.416321,3064479
2014-02-26,392.885986,398.278015,391.846985,396.941986,395.074768,7317594
2014-02-28,405.648987,413.761993,400.058990,412.524994,410.584442,12677990
2014-03-03,410.596008,410.596008,403.917999,406.342010,404.430573,6684037
2014-03-04,406.885986,416.234985,401.493988,408.518005,406.596313,5615889
2014-03-05,410.596008,411.782990,402.829010,405.252991,403.346649,4045134
2014-03-06,407.132996,407.924988,400.108002,404.114990,402.214020,5718053
2014-03-07,404.165009,411.437012,401.196991,404.759003,402.855011,6061674
2014-03-10,400.108002,402.334991,389.274994,391.798004,389.954956,5839956
2014-03-11,388.829010,400.207001,388.829010,393.726990,391.874878,6113727
2014-03-12,392.885986,393.776001,383.881989,384.722992,382.913239,4526604
2014-03-13,389.274994,392.441010,380.765991,383.881989,382.076172,3899249
2014-03-14,378.936005,390.510986,378.936005,389.076996,387.246765,3242784
2014-03-18,389.819000,393.132996,376.462006,377.204010,375.429626,6884223
2014-03-19,381.804993,383.536011,375.522003,380.270996,378.482178,6332285
2014-03-20,377.946014,380.914001,374.730988,375.670990,373.903809,4136724
2014-03-21,378.095001,385.860992,377.846985,385.019989,383.208832,5746378
2014-03-22,null,null,null,null,null,null
2014-03-24,386.851013,390.264008,385.118988,387.345001,385.522919,3193454
2014-03-25,387.839996,389.324005,382.546997,386.701996,384.882935,3932786
2014-03-26,390.411987,398.722992,390.411987,397.388000,395.518677,7426496
2014-03-27,398.722992,400.653015,389.571014,392.489990,390.643707,9264824
2014-03-28,396.546997,399.070007,391.204010,393.084015,391.234924,3401201
2014-03-31,396.744995,399.860992,392.441010,394.419006,392.563629,4162936
2014-04-01,400.850006,402.186005,395.260010,398.872009,396.995697,3988380
2014-04-02,402.483002,410.596008,400.701996,409.705994,407.778717,6361767
2014-04-03,411.485992,413.563995,402.779999,406.984985,405.070496,5358380
2014-04-04,410.002014,410.002014,400.157990,401.196991,399.309753,2931936
2014-04-07,400.752014,405.648987,396.596008,399.713013,397.832733,3833276
2014-04-09,403.670013,418.312988,403.175995,416.433014,414.474121,6959992
2014-04-10,418.510986,430.384003,418.510986,426.227997,424.222992,6388136
2014-04-11,424.347992,433.153992,417.720001,419.105011,417.133514,6147582
2014-04-15,421.083008,424.893005,404.709015,407.578003,405.660736,6939177
2014-04-16,405.153992,414.503998,405.006012,406.786987,404.873444,3823079
2014-04-17,410.941986,426.029999,410.893005,424.545990,422.548889,4626464
2014-04-21,420.390991,429.937988,419.648987,427.514008,425.502960,2848869
2014-04-22,426.326996,430.087006,422.072998,424.250000,422.254303,2514731
2014-04-23,425.734009,429.097992,417.817993,420.539001,418.560760,5441306
2014-04-24,420.539001,420.539001,420.539001,420.539001,418.560760,0
2014-04-25,420.539001,426.178986,418.114990,418.757996,416.788147,4162636
2014-04-28,418.609985,418.609985,410.596008,412.031006,410.092804,3555731
2014-04-29,411.635010,414.355988,403.273987,404.609985,402.706696,2405270
2014-04-30,409.309998,413.563995,399.911011,410.348999,408.418701,5643784
2014-05-02,413.563995,415.839996,406.835999,410.348999,408.418701,2847110
2014-05-05,404.213989,411.485992,404.213989,410.052002,408.123108,2476756
